 793.65722    12599.898     1.277E-21     4.597E-23
 793.64204    12600.139     1.276E-21     4.594E-23
 793.62686    12600.380     1.363E-21     4.907E-23
 793.61168    12600.621     1.436E-21     5.170E-23
 793.59650    12600.862     1.232E-21     4.435E-23
 793.58132    12601.103     1.478E-21     5.321E-23
 793.56615    12601.344     1.538E-21     5.537E-23
 793.55097    12601.585     1.523E-21     5.483E-23
 793.53579    12601.826     1.355E-21     4.878E-23
 793.52056    12602.068     1.241E-21     4.468E-23
 793.50538    12602.309     1.295E-21     4.662E-23
 793.49021    12602.550     1.197E-21     4.309E-23
 793.47503    12602.791     1.472E-21     5.299E-23
 793.45986    12603.032     1.521E-21     5.476E-23
 793.44469    12603.273     1.288E-21     4.637E-23
 793.42951    12603.514     1.362E-21     4.903E-23
 793.41434    12603.755     1.579E-21     5.684E-23
 793.39917    12603.996     1.483E-21     5.339E-23
 793.38400    12604.237     1.397E-21     5.029E-23
 793.36883    12604.478     1.623E-21     5.843E-23
 793.35366    12604.719     1.581E-21     5.692E-23
 793.33850    12604.960     1.470E-21     5.292E-23
 793.32333    12605.201     1.437E-21     5.173E-23
 793.30816    12605.442     1.634E-21     5.882E-23
 793.29299    12605.683     1.725E-21     6.210E-23
 793.27783    12605.924     1.598E-21     5.753E-23
 793.26260    12606.166     1.702E-21     6.127E-23
 793.24743    12606.407     1.677E-21     6.037E-23
 793.23227    12606.648     1.803E-21     6.491E-23
 793.21711    12606.889     1.726E-21     6.214E-23
 793.20194    12607.130     1.577E-21     5.677E-23
 793.18678    12607.371     1.871E-21     6.736E-23
 793.17162    12607.612     2.072E-21     7.459E-23
 793.15646    12607.853     2.085E-21     7.506E-23
 793.14129    12608.094     1.844E-21     6.638E-23
 793.12613    12608.335     1.753E-21     6.311E-23
 793.11097    12608.576     1.615E-21     5.814E-23
 793.09582    12608.817     1.441E-21     5.188E-23
 793.08066    12609.058     1.613E-21     5.807E-23
 793.06550    12609.299     1.625E-21     5.850E-23
